(166, '1dae911f-0d4e-4efc-b2e3-d86156e65462', 77, 148, '10', 'AWIZIRU', NULL, '2022-01-01 00:23:45', '2023-11-13 14:35:31'),
(167, 'e4bcde4e-8ea2-4295-9f1e-cd3ed8cc5444', 127, 2, '10', 'AYABI', NULL, '2022-01-01 00:23:45', '2023-11-13 14:35:31'),
(168, '982f2e9d-c8e1-4a6c-ab81-3f05ef2da841', 127, 2, '7', 'AYABI TOWN COUNCIL', NULL, '2022-01-01 00:23:45', '2023-11-13 14:35:31'),
(169, 'b9610d4b-6c5f-45f1-8917-7afa2f20b6e3', 22, 158, '6', 'AYAMI', NULL, '2022-01-01 00:23:45', '2023-11-13 14:35:31'),
(170, '70216aca-b88a-4a46-92da-01b664297e5e', 103, 1, '4', 'AYER', NULL, '2022-01-01 00:23:45', '2023-11-13 14:35:31'),
(171, 'a2780fc9-53ec-4924-b3ca-04c2fdecf38d', 2, 5, '7', 'AYIVUNI', NULL, '2022-01-01 00:23:45', '2023-11-13 14:35:31'),
(172, '694af948-2a04-4b1a-bf2d-b8a8abe1b7cf', 31, 175, '1', 'BAGEZZA', NULL, '2022-01-01 00:23:45', '2023-11-13 14:35:32'),
(173, '42899553-1af3-4085-b761-020cac2e2345', 49, 110, '1', 'BAITAMBOGWE', NULL, '2022-01-01 00:23:45', '2023-11-13 14:35:32'),
(174, 'f5d04c2a-86b1-4651-afa8-a61f1fb3aa41', 103, 1, '5', 'BALA', NULL, '2022-01-01 00:23:45', '2023-11-13 14:35:32'),
(175, 'a8bb1564-a671-4919-a4e8-4faaf63a5ba4', 103, 1, '8', 'BALA TOWN COUNCIL', NULL, '2022-01-01 00:23:45', '2023-11-13 14:35:32'),
(176, '06874c72-367e-4a24-9d32-41ca553829a6', 13, 39, '1', 'BALAWOLI', NULL, '2022-01-01 00:23:45', '2023-11-13 14:35:32'),
(177, '095a3a9d-3b0b-4597-938a-5c99db6c8350', 13, 39, '5', 'BALAWOLI TOWN COUNCIL', NULL, '2022-01-01 00:23:45', '2023-11-13 14:35:32'),
(178, 'a1fa5a5d-ac93-475c-914d-3f952d26d3fd', 23, 56, '1', 'BAMUNANIKA', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(179, 'c261e329-d479-49a7-bca3-ce269df17982', 93, 204, '10', 'BANANYWA', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(180, '630a1f0a-f8a7-4658-aee6-5560eaba12e3', 93, 204, '6', 'BANDA', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(181, 'a85d343e-3bc6-4aaa-a2b7-62a7bbfbded0', 95, 167, '1', 'BANDA', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(182, '998fc6f9-a8ff-4e51-b0b5-3c637998b26e', 95, 167, '4', 'BANDA TOWN COUNCIL', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(183, 'b05d16a5-4208-480c-b48f-15fc27dabbf0', 5, 16, '1', 'BAR-DEGE', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(184, 'c661e1c3-4fee-41f5-abcb-1ab2741802d0', 86, 55, '9', 'BARJOBI', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(185, 'cc242f57-3bb6-4ea4-a4de-40aa1b194718', 22, 158, '3', 'BARR', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(186, '98bc5d9f-c711-4898-b2e4-eff2f5e55f49', 74, 145, '13', 'BATA TOWN COUNCIL', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(187, '985f6467-c197-438c-87a4-8e4e162498f2', 48, 109, '15', 'BATALIKA', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(188, 'b1a89717-fa16-4753-97b9-4e281067b5fd', 74, 145, '2', 'BATTA', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(189, '63a8a690-821f-4d21-baeb-73bc6c340b96', 47, 107, '1', 'BBAALE', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(190, '41ee3c5f-76f9-4f0b-a0b1-0c6d7dde3fe5', 68, 137, '5', 'BBANDA', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(191, '631addd8-f3e6-4583-b853-41127b4e549b', 68, 137, '6', 'BBANDA TOWN COUNCIL', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(192, '661995fa-251a-486a-a4c4-e38317d9f3e9', 2, 149, '2', 'BELEAFE', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(193, '39903c31-c66e-46ea-aba7-1eea127529f7', 104, 41, '1', 'BENET', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(194, 'fd2bddea-15e9-4225-aeca-37650e277c61', 98, 58, '1', 'BIGASA', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(195, '54f04937-4f62-4250-8d47-738fd9c44124', 46, 105, '12', 'BIGODI TOWN COUNCIL', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(196, '18716d56-0c77-4bdd-bc37-845da04805f8', 46, 218, '8', 'BIGULI', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(197, 'b6286764-203b-4ba7-85de-2045824e02b7', 109, 10, '1', 'BIHANGA', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(198, '3f3c7b6b-665e-44da-9a3d-8026857533e5', 46, 218, '9', 'BIHANGA', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(199, '7811bd83-5d8b-41a2-b0a4-2ebd2c721b7a', 27, 67, '9', 'BIHARWE', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(200, '97b6e2f6-3cfa-465e-8439-c11b21495af9', 73, 144, '1', 'BIISO', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(201, '33b2f07d-3e4d-4b0e-b431-f80ef28d3edd', 73, 144, '8', 'BIISO TOWN COUNCIL', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(202, 'cb75f36f-11ca-466c-b7ca-09650fed8117', 53, 117, '16', 'BIJO', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(203, 'fca04b44-be70-46ff-b9f4-1a680545acda', 25, 62, '5', 'BIKONZI', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(204, '90eb378d-43df-43b4-98fc-b0efda1dcffc', 37, 92, '8', 'BIKURUNGU TOWN COUNCIL', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(205, '06abfada-9ae9-4bf7-a96a-dde883ddb18f', 104, 41, '2', 'BINYINY', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(206, 'd763c3a4-1088-46b0-b205-408fed0bc878', 104, 41, '11', 'BINYINY TOWN COUNCIL', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(207, 'a40047f6-def0-40f6-89f8-b686647cbda6', 114, 45, '7', 'BIREMBO', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(208, '25382921-85c7-41c6-b113-a021a5c25409', 62, 130, '1', 'BIRERE', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(209, '6d3852e9-4d24-4701-9bcc-fdcb4e7c45ba', 61, 253, '1', 'BISHESHE DIVISION', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(210, 'b5a89aa6-ce75-4e9d-8942-cb0e3bb0835f', 106, 233, '1', 'BITEREKO', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(211, '58a6723e-e882-460e-8a58-835a67d78778', 4, 12, '5', 'BITOOMA TOWN COUNCIL', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(212, 'ac71e492-9899-4435-8088-7c34bd6d888f', 109, 10, '5', 'BITSYA', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(213, 'f971239f-6f2b-47c8-b179-1f215beb9fb1', 115, 236, '1', 'BOBI', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(214, '1ce1358a-32bc-4551-ba8c-f5177907df7d', 35, 87, '2', 'BOLISO I', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(215, '3f69885d-bcb2-4b4a-94b8-928ce050635f', 6, 220, '2', 'BOMBO', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(216, '0d731f26-5c37-479c-9f0a-fb16ce3a17b9', 23, 57, '1', 'BOMBO TOWN COUNCIL', NULL, '2022-01-01 00:23:46', '2023-11-13 14:35:32'),
(217, '36ef7329-f4a2-4ae6-b54c-141c12239f30', 50, 199, '8', 'BONGTIKO', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(218, '76a2d088-ee5e-48e0-8608-6ae46df65626', 59, 126, '17', 'BRIM', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(219, '28c3c08a-7a67-4ea5-8b9e-eaabec97cbd6', 27, 215, '1', 'BUBAARE', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(220, '17f1621e-5e34-40d9-83bd-28da8b5feb1b', 3, 9, '1', 'BUBANDI', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(221, '54045298-0b43-4cb8-9a27-140bd2a8c33c', 16, 47, '6', 'BUBANGO', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(222, '8c52029e-bb35-41dd-a38d-3682b4833d69', 116, 27, '1', 'BUBARE', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(223, 'bc33d453-0dd8-4024-8546-1d645439e497', 51, 113, '12', 'BUBBEZA', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(224, '91bdba6c-0f81-4415-8e2c-770113b4b981', 11, 33, '2', 'BUBEKE', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(225, 'b55bcf38-e694-4104-90e3-38cc11cc2a83', 78, 226, '1', 'BUBIITA', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(226, 'bfa5315d-2a4d-439f-ba81-81e94c2959b8', 3, 9, '2', 'BUBUKWANGA', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(227, '90f5b47c-eb79-4231-b972-a684a96d1963', 120, 257, '5', 'BUBUTU', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(228, '1f94de6c-390a-4ffc-926d-4db67256104e', 26, 64, '6', 'BUBYANGU', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(229, 'c7d191bb-a5aa-4d4b-b398-86d206508f88', 51, 113, '9', 'BUDADIRI TOWN COUNCIL', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(230, 'b8c8ead2-2cf4-4db5-9e4c-a76e699ad62c', 72, 143, '1', 'BUDAKA', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(231, '33b06336-1116-46b2-bddb-1f86bf27c8a4', 72, 143, '8', 'BUDAKA TOWN COUNCIL', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(232, '39cbce59-2366-4c38-9553-518fda898e72', 99, 74, '1', 'BUDDE', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(233, '523af4da-3dff-4dda-ab0f-ecd3350eaa06', 41, 99, '5', 'BUDHAYA', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(234, '8f3cb0df-aa85-476a-8440-6f5015606a01', 64, 132, '12', 'BUDOMERO', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(235, 'f97aa9aa-55e8-48fc-891a-144304a4becb', 8, 24, '1', 'BUDONDO', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(236, '091f08bf-3451-4ea4-b5d8-9ab780888fbc', 25, 62, '1', 'BUDONGO', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(237, '2f6bff0d-c4a2-45ad-9da9-015d849c2d85', 78, 150, '2', 'BUDUDA', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(238, '546a69b2-ba10-44e6-90c8-80af847ea95c', 78, 150, '8', 'BUDUDA TOWN COUNCIL', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(239, 'c6c07278-365f-4f2e-8ca9-4b91fb0f1c95', 60, 192, '1', 'BUDUMBA', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(240, '2dafb24e-04ab-4a4c-b2f8-75831ec56fd2', 26, 64, '7', 'BUDWALE', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(241, '6437df6c-cb8c-4129-b421-f2f6e4711c59', 60, 127, '10', 'BUFUJJA-KACHONGA TOWN COUNCIL', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(242, '0c198ab8-e0dd-4901-9bf0-1761d0dfdf97', 78, 226, '3', 'BUFUMA', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(243, 'c0a5db75-8462-4550-ab95-071c55fa936c', 26, 64, '1', 'BUFUMBO', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(244, '65b8bbc5-eef9-42cc-8f95-3694c355cba9', 89, 209, '2', 'BUFUMBO', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(245, '1ec5900a-58b3-4178-a9a3-e916d55aa8d2', 11, 33, '1', 'BUFUMIRA', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(246, '76f411b0-8fc9-4ab8-b481-32c1dbaca270', 61, 253, '2', 'BUFUNDA DIVISION', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(247, '53ace336-bb2f-4b83-8201-3d990ba2e446', 116, 27, '1', 'BUFUNDI', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(248, '53c0da20-d396-4be3-973c-cdd43591e577', 48, 109, '1', 'BUFUNJO', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(249, '00630ac6-4256-4ee9-be0f-49f3e03f685f', 48, 230, '2', 'BUGAAKI', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(250, '8cdae4a6-4d7f-4c5b-84c1-33816f2f3077', 49, 110, '5', 'BUGADDE TOWN COUNCIL', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(251, 'ab6091d4-9243-4eba-91e9-cc2bcbaf89cd', 135, 68, '1', 'BUGAMBA', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(252, '99c43ad3-ee7e-4cfc-b977-38102036b043', 126, 19, '1', 'BUGAMBE', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(253, 'c06778d8-f0b1-490a-8969-5668eec2be53', 51, 113, '15', 'BUGAMBI', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(254, '2ef3dff3-0a5f-4686-8414-509258789bab', 37, 92, '1', 'BUGANGARI', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(255, '3efe3410-e596-43b9-a69d-62cbc4794299', 62, 129, '9', 'BUGANGO TOWN COUNCIL', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(256, '6bd7b3af-22e4-4d63-ba5f-294976169664', 3, 9, '12', 'BUGANIKERE TOWN COUNCIL', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(257, '7972a8e1-09c7-4634-b5e7-b726cc16d3e2', 83, 179, '1', 'BUGAYA', NULL, '2022-01-01 00:23:47', '2023-11-13 14:35:32'),
(258, 'ecd35cdd-25a5-4b98-8f5e-052609eda318', 90, 162, '1', 'BUGAYA', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(259, '5a28c53d-3636-4324-9709-4b4523c9508e', 8, 22, '4', 'BUGEMBE TOWN COUNCIL', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(260, 'ff1d4ed3-d483-4152-afcd-b5bfff0a40f3', 89, 209, '1', 'BUGINYANYA', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(261, '496e4041-77ac-45ba-82ac-9cb2602508fd', 51, 113, '6', 'BUGITIMWA', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(262, '51213ab9-aadd-4a3a-a579-8d92eefe55ad', 67, 136, '1', 'BUGOBERO', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(263, '94698886-0f30-43cd-9daa-32a42cdb1ed3', 75, 146, '13', 'BUGOBI', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(264, '7829324d-9c96-4ee3-9023-6b75f95eb939', 75, 146, '11', 'BUGOBI TOWN COUNCIL', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(265, '2b1e31bd-3146-43c9-8cb4-25cded7bc450', 97, 169, '1', 'BUGONDO', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(266, '0c49ec32-daf9-4c41-b8e7-8d99c2076840', 101, 14, '5', 'BUGONGI TOWN COUNCIL', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(267, 'ddec9d93-4a24-4f59-ae37-35a2fee77204', 15, 44, '1', 'BUGOYE', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(268, 'c2ca315e-8611-4d99-aff9-6e9f0c8c6323', 13, 40, '1', 'BUGULUMBYA', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(269, '57c6d2a0-c7a7-44d2-bf3a-5070dd4607c1', 132, 106, '5', 'BUHANDA', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(270, '89ef1ba5-6455-4a51-9693-0eaf7849c8fb', 6, 18, '1', 'BUHANIKA', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(271, '3936b148-73cf-4796-8ae2-3b8660fd98c7', 9, 26, '1', 'BUHARA', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(272, 'fe4d746c-4ef9-4d81-9a6c-98ddf3212e06', 117, 29, '1', 'BUHEESI', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(273, '8fa6709b-4f7d-48cd-bc12-cd513226538b', 117, 29, '12', 'BUHEESI TOWN COUNCIL', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(274, 'b846f12d-6abe-4935-b9bf-aec190adb4b9', 42, 100, '1', 'BUHEHE', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(275, 'a24beeb5-36b2-4640-a815-4223a3597dc3', 95, 167, '6', 'BUHEMBA', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(276, 'ab29c729-ed05-440d-be1a-1fdec5ea4a84', 126, 19, '2', 'BUHIMBA', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(277, 'f43dc6cd-8fa4-4c9e-96a5-e19c58efeb0a', 126, 19, '6', 'BUHIMBA TOWN COUNCIL', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(278, '8474cbe2-6a8c-4975-8b89-393091429ac0', 51, 113, '1', 'BUHUGU', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(279, 'de6530ac-48aa-4594-a0ab-8c83d17671dc', 15, 44, '7', 'BUHUHIRA', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(280, '82c8f39d-fbb5-41f8-b209-fba1d2e28f21', 113, 174, '17', 'BUHUMULIRO', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(281, '3b25494b-8fdf-40d5-b00c-932edb767ce9', 109, 10, '13', 'BUHUNGA', NULL, '2022-01-01 00:23:48', '2023-11-13 14:35:32'),
(282, '7ef35a59-8d87-426a-b58b-cc81455082ff', 37, 92, '2', 'BUHUNGA', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(283, 'e54b2d2f-cb55-404f-9c01-9362f2b32cba', 82, 154, '1', 'BUIKWE', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(284, '7b992a08-4d55-448d-9f0e-2b6c0b291310', 82, 154, '6', 'BUIKWE TOWN COUNCIL', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(285, '22118edb-7f32-4045-840a-3e762e5218a2', 11, 32, '1', 'BUJUMBA', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(286, '433f41ff-f1c1-4a91-94e5-8f03acb281f4', 6, 183, '1', 'BUJUMBURA DIVISION', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(287, 'e008ec10-3b48-4e57-8c94-4936450c7742', 49, 110, '3', 'BUKABOOLI', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(288, '6959fbc4-a368-4530-a524-b0245052059f', 24, 59, '1', 'BUKAKATA', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(289, 'bb2081fd-1c43-4273-af90-de5f1d747d55', 78, 226, '9', 'BUKALASI', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(290, '08a2b13f-2fa9-41a0-accc-d7bbd5b59df4', 64, 203, '1', 'BUKAMBA', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(291, '3c7f60e8-9339-4fde-b74d-cc459de4e4c6', 95, 191, '1', 'BUKANA', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(292, 'f08d16fd-6e8c-4e99-8484-eda996bfe160', 94, 227, '1', 'BUKANGA', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(293, '82230306-6a7a-410e-a9c8-efbba0d00aa2', 98, 58, '6', 'BUKANGO', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(294, 'c5b30a87-0c61-4c35-860f-c73c2cb9adae', 26, 64, '7', 'BUKASAKYA', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(295, 'dc7f2ca8-1102-4623-a90d-f0dd32198cbe', 49, 110, '4', 'BUKATUBE', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(296, '8d527b4f-52b8-4634-ae10-63df53d64ad5', 79, 151, '1', 'BUKEDEA', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(297, '74cb04a0-edc5-4876-85e6-b53a3c848cf8', 79, 151, '6', 'BUKEDEA TOWN COUNCIL', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(298, '1792cdaf-cf8f-4c94-80ec-d8d08ea344be', 67, 136, '26', 'BUKEWA', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(299, '78bd11ee-3ce1-4f0c-ab08-edb37f8d0abf', 120, 257, '14', 'BUKHABUSI', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(300, 'c87c68d7-054f-4d16-b724-5899fb0a385e', 67, 136, '19', 'BUKHADALA', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(301, 'e83455b2-5e03-4a4d-ba17-d7aaf7f07090', 89, 161, '2', 'BUKHALU', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(302, 'aa136ae4-2b5a-4dd5-b025-b7948eb4e9a2', 120, 257, '15', 'BUKHAWEKA', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(303, 'a4aa968f-5a38-4896-9813-3831950dfd05', 26, 64, '1', 'BUKHIENDE', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(304, '06b8c3cb-6253-408b-9b1a-e427c6f302dd', 67, 136, '15', 'BUKHOFU', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(305, '48089668-2d0a-4ac9-b168-e9c24e9d4689', 51, 113, '4', 'BUKHULO', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(306, 'b6a403ef-38ad-4ea5-9014-5b09cdd00806', 120, 257, '13', 'BUKIABI', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(307, '46ced929-f654-424c-a69b-e8bfbdb14c95', 78, 150, '22', 'BUKIBINO', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(308, '87d69519-e11b-4e22-943b-3a1744c37219', 78, 150, '3', 'BUKIBOKOLO', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(309, '78975ae3-dd07-4c21-a548-0b50e575e524', 78, 150, '4', 'BUKIGAI', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(310, 'b4507180-7606-4846-a9b8-f077926e8327', 78, 150, '17', 'BUKIGAI TOWN COUNCIL', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(311, 'bf363b62-76f7-4a09-b51e-2e543917e883', 27, 215, '2', 'BUKIIRO', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(312, '7e7f566f-564c-4536-8cee-2d07afb72d07', 51, 113, '10', 'BUKIISE', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(313, 'ab9531fa-012f-4206-ab1c-49f079d85e2a', 18, 49, '1', 'BUKIMBIRI', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(314, '3636e1ab-102c-4a10-bae7-9f9a76466a24', 122, 28, '1', 'BUKINDA', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(315, '8ac1e203-6db7-4d9d-bab7-39d713f62893', 51, 113, '6', 'BUKIYI', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(316, '2a6bc30c-94fc-4c54-90d9-ca5dba69a935', 120, 257, '10', 'BUKOKHO', NULL, '2022-01-01 00:23:49', '2023-11-13 14:35:32'),
(317, 'd9dab6d0-d6b9-4861-8906-967a7a2bb7c1', 67, 136, '27', 'BUKOMA', NULL, '2022-01-01 00:23:50', '2023-11-13 14:35:32'),
(318, 'f918b207-b67f-4297-994d-a10456325f45', 98, 58, '5', 'BUKOMANSIMBI TOWN COUNCIL', NULL, '2022-01-01 00:23:50', '2023-11-13 14:35:32'),
(319, 'ffc64d7e-154b-4e83-bd36-c4396875a436', 17, 48, '1', 'BUKOMERO', NULL, '2022-01-01 00:23:50', '2023-11-13 14:35:32'),
(320, '86707fa2-38ab-41fd-81ef-ebaa33628c8a', 17, 48, '8', 'BUKOMERO TOWN COUNCIL', NULL, '2022-01-01 00:23:50', '2023-11-13 14:35:32'),
(321, 'b301642b-b5a5-4f08-abb2-98ddb9a077ba', 26, 64, '2', 'BUKONDE', NULL, '2022-01-01 00:23:50', '2023-11-13 14:35:32'),
(322, 'f554871b-ce4b-4591-8dba-b1d10be7f32d', 3, 8, '4', 'BUKONZO', NULL, '2022-01-01 00:23:50', '2023-11-13 14:35:32'),
(323, 'fb8d6acf-ba5a-4fed-9bf5-dff4e8dd41a9', 94, 166, '2', 'BUKOOMA', NULL, '2022-01-01 00:23:50', '2023-11-13 14:35:32'),
(324, '3b3189a9-2631-4ade-b1f1-6c512106e77d', 100, 60, '1', 'BUKULULA', NULL, '2022-01-01 00:23:50', '2023-11-13 14:35:32'),
(325, '99a546f8-95b7-45af-8dcb-a4724f1aecc6', 83, 155, '1', 'BUKUNGU TOWN COUNCIL', NULL, '2022-01-01 00:23:50', '2023-11-13 14:35:32'),
(326, '4197f35b-3b33-47f3-a5a5-55efcf631f93', 67, 136, '7', 'BUKUSU', NULL, '2022-01-01 00:23:50', '2023-11-13 14:35:32'),
(327, '1443e91e-80c5-4690-90d8-b8bab23684ed', 10, 30, '1', 'BUKUUKU', NULL, '2022-01-01 00:23:50', '2023-11-13 14:35:32'),
(328, '0d9dccdb-cd9d-4038-a927-ef1ad61cda42', 125, 202, '1', 'BUKUYA', NULL, '2022-01-01 00:23:50', '2023-11-13 14:35:33'),
